deep_temperature,upper_temperature,connectivity,conductance,transported_flux,flux_slope
2.938638638638639,2.0,0.9984089269154394,1.0484089269154393,0.9840771278965043,1.0437493441103627
2.9445445445445446,2.0,0.9983793375206693,1.0483793375206694,0.990240983868372,1.0436033781054164
2.9504504504504507,2.0,0.998349198757892,1.048349198757892,0.9964039681888075,1.0434541529168946
2.9563563563563564,2.0,0.9983185004614843,1.0483185004614843,1.0025660614023044,1.0433015981771532
2.9622622622622625,2.0,0.9982872322789983,1.0482872322789982,1.0087272436334347,1.0431456420443317
2.968168168168168,2.0,0.9982553836677754,1.0482553836677755,1.0148874945780506,1.04298621117251
2.9740740740740743,2.0,0.9982229438915026,1.0482229438915025,1.0210467934943157,1.042823230681291
2.97997997997998,2.0,0.9981899020167055,1.0481899020167056,1.0272051191935483,1.0426566241247979
2.985885885885886,2.0,0.998156246909183,1.048156246909183,1.0333624500308853,1.042486313460077
2.9917917917917918,2.0,0.998121967230377,1.048121967230377,1.0395187638957533,1.0423122190148997
2.997697697697698,2.0,0.9980870514336802,1.0480870514336802,1.0456740382021514,1.0421342594549454
3.0036036036036036,2.0,0.9980514877606773,1.0480514877606772,1.0518282498787337,1.0419523517503597
3.0095095095095097,2.0,0.9980152642373237,1.0480152642373237,1.0579813753587,1.0417664111416811
3.015415415415416,2.0,0.9979783686700544,1.0479783686700543,1.064133390569473,1.0415763511051144
3.0213213213213215,2.0,0.9979407886418281,1.0479407886418282,1.0702842709221796,1.0413820833171554
3.027227227227227,2.0,0.9979025115080986,1.0479025115080987,1.0764339913009118,1.041183517618532
3.0331331331331333,2.0,0.9978635243927213,1.0478635243927212,1.0825825260517794,1.0409805619774861
3.0390390390390394,2.0,0.9978238141837836,1.0478238141837837,1.0887298489717396,1.0407731224523427
3.044944944944945,2.0,0.9977833675293677,1.0477833675293677,1.0948759332972042,1.0405611031533957
3.0508508508508507,2.0,0.997742170833236,1.047742170833236,1.1010207516924233,1.0403444062040639
3.056756756756757,2.0,0.9977002102504458,1.0477002102504458,1.1071642762376332,1.0401229317013336
3.062662662662663,2.0,0.997657471682884,1.047657471682884,1.1133064784169668,1.0398965776754496
3.0685685685685686,2.0,0.9976139407747309,1.047613940774731,1.1194473291061315,1.0396652400488768
3.0744744744744747,2.0,0.99756960290784,1.04756960290784,1.1255867985598356,1.0394288125944797
3.0803803803803804,2.0,0.9975244431970418,1.0475244431970419,1.1317248563989664,1.0391871868929365
3.0862862862862865,2.0,0.9974784464853675,1.0474784464853675,1.1378614715975186,1.0389402522893754
3.092192192192192,2.0,0.997431597339189,1.047431597339189,1.1439966124692584,1.0386878958491963
3.0980980980980983,2.0,0.9973838800432769,1.0473838800432769,1.150130246654129,1.0384300023130926
3.104004004004004,2.0,0.997335278595776,1.047335278595776,1.1562623411043855,1.0381664540512505
3.10990990990991,2.0,0.9972857767030917,1.0472857767030916,1.1623928620704587,1.0378971310167036
3.1158158158158162,2.0,0.9972353577746934,1.0472353577746933,1.1685217750865375,1.0376219106978466
3.121721721721722,2.0,0.9971840049178265,1.0471840049178265,1.1746490449558724,1.0373406680700805
3.1276276276276276,2.0,0.9971317009321383,1.0471317009321384,1.1807746357357896,1.0370532755465924
3.1335335335335337,2.0,0.9970784283042102,1.0470784283042103,1.1868985107224104,1.0367596029282364
3.13943943943944,2.0,0.9970241692019991,1.047024169201999,1.193020632435071,1.0364595173525186
3.1453453453453455,2.0,0.9969689054691864,1.0469689054691864,1.1991409626004437,1.0361528832416729
3.151251251251251,2.0,0.99691261861943,1.04691261861943,1.2052594621363426,1.035839562249799
3.1571571571571573,2.0,0.9968552898305219,1.046855289830522,1.2113760911352187,1.0355194132090664
3.1630630630630634,2.0,0.9967968999384472,1.0467968999384472,1.2174908088473295,1.0351922920749645
3.168968968968969,2.0,0.9967374294313457,1.0467374294313456,1.223603573663589,1.0348580518705843
3.1748748748748747,2.0,0.9966768584433698,1.0466768584433699,1.2297143430980813,1.034516542629912
3.180780780780781,2.0,0.9966151667484447,1.0466151667484447,1.2358230737702356,1.03416761134014
3.186686686686687,2.0,0.9965523337539225,1.0465523337539224,1.241929721386662,1.033811101882962
