time,conductance,surface_state,deep_state
60.06674082313681,1.0,0.8836744766792618,0.7702207453936873
60.62291434927697,1.0,0.8852607760696851,0.7733541823309008
61.179087875417125,1.0,0.8868254435285747,0.7764448894444128
61.73526140155728,1.0,0.8883687740446733,0.7794934494291597
62.29143492769744,1.0,0.8898910585840417,0.7825004370340238
62.847608453837594,1.0,0.8913925841449172,0.7854664191701966
63.40378197997775,1.0,0.8928736338118187,0.7883919550180538
63.95995550611791,1.0,0.8943344868089205,0.7912775961325829
64.51612903225806,1.0,0.8957754185526929,0.7941238865473674
65.07230255839822,1.0,0.8971967007038261,0.7969313628771506
65.62847608453838,1.0,0.8985986012184477,0.7997005544190083
66.18464961067853,1.0,0.8999813843986426,0.8024319832521397
66.74082313681868,1.0,0.9013453109422778,0.8051261643362868
67.29699666295883,1.0,0.9026906379921555,0.8077836056088294
67.85317018909899,1.0,0.9040176191844944,0.8104048080805475
68.40934371523915,1.0,0.9053265046967408,0.8129902659300661
68.9655172413793,1.0,0.9066175412947424,0.8155404665970369
69.52169076751946,1.0,0.9078909723792683,0.8180558908740296
70.07786429365962,1.0,0.9091470380318968,0.8205370129971751
70.63403781979977,1.0,0.9103859750602801,0.8229843007355773
71.19021134593993,1.0,0.9116080170427892,0.825398215479501
71.74638487208009,1.0,0.9128133943725492,0.8277792123273546
72.30255839822024,1.0,0.9140023343008792,0.8301277401714985
72.8587319243604,1.0,0.9151750609801321,0.8324442417828661
73.41490545050056,1.0,0.9163317955059589,0.8347291538944497
73.97107897664071,1.0,0.9174727559589866,0.8369829072836275
74.52725250278087,1.0,0.9185981574459373,0.8392059268533858
75.08342602892102,1.0,0.9197082121401838,0.8413986317124297
75.63959955506118,1.0,0.9208031293217451,0.8435614352541865
76.19577308120132,1.0,0.9218831154167485,0.8456947452347555
76.75194660734148,1.0,0.922948374036342,0.8477989638497729
77.30812013348164,1.0,0.9239991060150862,0.8498744878102467
77.8642936596218,1.0,0.9250355094488149,0.8519217084173443
78.42046718576195,1.0,0.9260577797319826,0.853941011636164
78.9766407119021,1.0,0.9270661095945033,0.8559327781685049
79.53281423804226,1.0,0.9280606891380871,0.8578973835246422
80.08898776418242,1.0,0.9290417058720765,0.8598351980941141
80.64516129032258,1.0,0.9300093447488015,0.8617465872155619
81.20133481646273,1.0,0.9309637881984495,0.8636319112456055
81.75750834260289,1.0,0.9319052161634536,0.8654915256267741
82.31368186874305,1.0,0.9328338061324246,0.8673257809545298
82.8698553948832,1.0,0.9337497331736069,0.8691350230433561
83.42602892102336,1.0,0.934653169967889,0.8709195929919622
83.98220244716352,1.0,0.9355442868413565,0.8726798272475856
84.53837597330366,1.0,0.936423251797404,0.8744160576694233
85.09454949944381,1.0,0.9372902305484114,0.876128611591203
85.65072302558397,1.0,0.9381453865469822,0.877817811882887
86.20689655172413,1.0,0.9389888810167631,0.8794839770115528
86.76307007786428,1.0,0.9398208729828363,0.8811274211014248
87.31924360400444,1.0,0.9406415193017043,0.8827484539931055
87.8754171301446,1.0,0.9414509746908581,0.8843473813019819
88.43159065628475,1.0,0.9422493917579511,0.8859245044758507
88.98776418242491,1.0,0.943036921029565,0.8874801208517442
89.54393770856507,1.0,0.9438137109795942,0.8890145237119939
90.10011123470522,1.0,0.9445799080572335,0.8905280023395178
90.65628476084538,1.0,0.9453356567145904,0.892020842072363
